age,gender,split,final
41,M,01:34:21,03:32:13
42,M,01:44:40,03:32:13
39,M,01:30:04,03:32:14
26,W,01:35:33,03:32:14
43,W,01:41:06,03:32:14
27,M,01:45:36,03:32:15
43,M,01:30:33,03:32:15
34,M,01:46:41,03:32:15
42,M,01:42:24,03:32:15
33,M,01:34:07,03:32:15
24,W,01:37:36,03:32:15
51,M,01:43:06,03:32:16
41,M,01:41:27,03:32:16
27,M,01:31:57,03:32:17
32,M,01:31:56,03:32:17
44,M,01:46:47,03:32:17
38,W,01:46:58,03:32:18
57,M,01:41:35,03:32:18
28,W,01:45:31,03:32:18
36,W,01:38:27,03:32:18
36,M,01:38:52,03:32:19
32,M,01:40:03,03:32:19
44,M,01:29:32,03:32:19
34,M,01:45:13,03:32:19
34,M,01:39:41,03:32:20
35,M,01:43:31,03:32:20
37,M,01:40:49,03:32:21
35,M,01:41:15,03:32:21
49,M,01:41:27,03:32:21
38,M,01:40:50,03:32:22
32,M,01:45:09,03:32:22
47,M,01:39:23,03:32:22
36,M,01:41:38,03:32:22
26,W,01:39:02,03:32:23
50,M,01:40:47,03:32:23
42,M,01:43:06,03:32:24
39,M,01:37:26,03:32:24
42,M,01:38:14,03:32:24
39,M,01:33:56,03:32:24
41,M,01:46:37,03:32:24
47,M,01:40:36,03:32:25
45,M,01:40:00,03:32:25
57,M,01:41:03,03:32:25
38,M,01:40:46,03:32:25
35,M,01:41:08,03:32:26
38,W,01:43:32,03:32:26
44,M,01:42:23,03:32:26
45,M,01:41:51,03:32:26
33,W,01:39:55,03:32:27
36,M,01:31:54,03:32:27
49,M,01:41:55,03:32:27
41,M,01:43:21,03:32:28
27,W,01:36:29,03:32:28
42,M,01:41:24,03:32:28
30,W,01:41:06,03:32:29
35,W,01:38:49,03:32:29
30,M,01:44:14,03:32:29
25,M,01:32:53,03:32:29
30,W,01:40:53,03:32:30
49,M,01:43:00,03:32:30
45,M,01:35:20,03:32:30
30,M,01:39:48,03:32:31
42,M,01:42:49,03:32:32
36,W,01:41:55,03:32:32
29,W,01:46:52,03:32:32
39,M,01:48:57,03:32:33
38,M,01:32:19,03:32:33
57,M,01:43:04,03:32:33
27,M,01:39:43,03:32:34
45,M,01:43:44,03:32:35
46,M,01:39:23,03:32:35
43,M,01:36:19,03:32:35
47,M,01:43:39,03:32:35
42,M,01:45:26,03:32:36
31,M,01:33:24,03:32:36
24,M,01:41:03,03:32:37
38,M,01:41:39,03:32:38
38,M,01:40:42,03:32:38
36,M,01:40:01,03:32:38
44,W,01:38:35,03:32:38
45,M,01:35:43,03:32:38
43,W,01:48:00,03:32:39
43,M,01:44:03,03:32:39
47,M,01:43:26,03:32:39
27,W,01:45:58,03:32:40
38,M,01:35:19,03:32:40
27,W,01:43:43,03:32:42
42,W,01:44:51,03:32:42
41,M,01:34:01,03:32:42
56,M,01:39:13,03:32:43
46,M,01:44:33,03:32:43
46,M,01:29:31,03:32:43
39,M,01:44:27,03:32:43
45,M,01:35:59,03:32:44
51,M,01:39:05,03:32:44
47,M,01:34:07,03:32:45
28,W,01:45:24,03:32:45
36,W,01:39:37,03:32:45
33,M,01:40:57,03:32:46
22,W,01:43:56,03:32:46
52,M,01:38:51,03:32:46
49,M,01:44:13,03:32:47
56,M,01:41:25,03:32:47
32,W,01:46:50,03:32:47
55,M,01:43:46,03:32:47
49,M,01:31:54,03:32:48
55,M,01:43:15,03:32:48
41,W,01:39:03,03:32:48
26,M,01:42:25,03:32:49
45,M,01:41:42,03:32:50
43,M,01:45:59,03:32:51
46,W,01:43:02,03:32:51
26,W,01:41:04,03:32:51
38,M,01:35:19,03:32:51
29,W,01:41:37,03:32:52
20,M,01:39:53,03:32:52
36,M,01:31:53,03:32:53
46,M,01:40:36,03:32:54
34,M,01:43:14,03:32:55
36,M,01:35:20,03:32:55
38,M,01:41:30,03:32:55
42,M,01:40:45,03:32:55
36,M,01:40:55,03:32:56
50,W,01:40:31,03:32:56
29,M,01:40:11,03:32:56
38,M,01:34:12,03:32:56
28,W,01:38:24,03:32:57
49,M,01:44:49,03:32:57
37,M,01:40:16,03:32:59
47,M,01:40:38,03:32:59
42,M,01:43:18,03:32:59
29,M,01:42:00,03:32:59
44,M,01:44:34,03:33:00
28,W,01:46:42,03:33:00
51,M,01:39:50,03:33:00
30,M,01:43:15,03:33:01
37,M,01:37:08,03:33:02
30,M,01:36:45,03:33:02
49,M,01:39:46,03:33:02
38,M,01:39:17,03:33:02
38,M,01:42:16,03:33:04
40,M,01:36:14,03:33:05
42,W,01:38:51,03:33:05
31,M,01:43:32,03:33:06
31,W,01:43:21,03:33:06
54,M,01:42:42,03:33:07
28,M,01:45:06,03:33:08
52,W,01:43:19,03:33:08
51,M,01:41:14,03:33:08
26,M,01:32:14,03:33:09
39,M,01:43:07,03:33:09
55,M,01:43:16,03:33:09
53,M,01:41:49,03:33:10
38,M,01:40:49,03:33:10
53,M,01:44:50,03:33:11
31,M,01:43:58,03:33:11
30,M,01:42:46,03:33:12
31,M,01:37:03,03:33:12
45,M,01:40:28,03:33:13
36,M,01:40:17,03:33:13
57,M,01:45:57,03:33:13
26,M,01:42:36,03:33:13
44,W,01:42:46,03:33:14
37,M,01:37:47,03:33:14
50,M,01:43:43,03:33:14
41,M,01:38:45,03:33:14
46,W,01:42:46,03:33:14
47,M,01:44:26,03:33:14
31,M,01:36:37,03:33:14
42,M,01:36:40,03:33:15
42,M,01:36:13,03:33:15
53,M,01:38:29,03:33:16
26,M,01:37:57,03:33:16
49,M,01:34:31,03:33:16
52,M,01:43:27,03:33:16
48,M,01:40:40,03:33:17
40,W,01:44:46,03:33:17
44,M,01:46:21,03:33:17
41,W,01:41:48,03:33:17
42,M,01:38:39,03:33:18
31,W,01:41:58,03:33:18
44,W,01:41:22,03:33:19
35,W,01:42:05,03:33:19
31,W,01:44:37,03:33:20
46,W,01:37:51,03:33:20
55,M,01:43:58,03:33:21
42,W,01:42:32,03:33:21
47,M,01:43:07,03:33:22
47,W,01:40:35,03:33:22
36,W,01:38:06,03:33:23
32,W,01:44:13,03:33:23
39,M,01:42:29,03:33:23
39,M,01:37:22,03:33:23
36,M,01:39:23,03:33:24
31,M,01:42:55,03:33:25
32,M,01:44:51,03:33:25
42,M,01:43:51,03:33:25
48,M,01:43:45,03:33:25
29,W,01:40:09,03:33:26
33,M,01:42:54,03:33:26
33,W,01:39:51,03:33:26
54,W,01:41:54,03:33:26
30,M,01:44:08,03:33:26
53,M,01:40:51,03:33:27
34,M,01:41:16,03:33:28
43,M,01:30:16,03:33:28
33,W,01:40:42,03:33:28
49,M,01:37:53,03:33:28
32,W,01:39:07,03:33:29
50,M,01:44:40,03:33:29
39,M,01:39:23,03:33:30
32,M,01:37:38,03:33:30
31,M,01:39:12,03:33:30
46,W,01:39:53,03:33:31
48,M,01:35:58,03:33:31
41,M,01:40:59,03:33:31
44,M,01:44:37,03:33:32
43,M,01:42:51,03:33:33
54,M,01:45:35,03:33:33
36,M,01:45:06,03:33:34
35,M,01:43:24,03:33:34
43,M,01:38:35,03:33:34
30,W,01:43:49,03:33:34
53,M,01:42:51,03:33:35
45,W,01:41:34,03:33:35
40,M,01:44:34,03:33:36
46,M,01:44:12,03:33:36
52,M,01:40:51,03:33:36
36,M,01:42:18,03:33:36
48,M,01:42:17,03:33:36
37,W,01:40:59,03:33:37
36,M,01:42:52,03:33:37
31,M,01:34:04,03:33:37
37,M,01:37:40,03:33:38
45,M,01:35:58,03:33:38
51,M,01:45:07,03:33:38
47,M,01:41:31,03:33:40
31,M,01:44:51,03:33:40
30,M,01:45:37,03:33:40
43,M,01:46:12,03:33:41
30,M,01:34:27,03:33:41
26,W,01:43:00,03:33:41
46,M,01:40:07,03:33:41
29,W,01:40:28,03:33:41
56,M,01:41:29,03:33:42
37,M,01:37:38,03:33:42
57,M,01:44:06,03:33:42
41,M,01:40:32,03:33:42
49,M,01:37:57,03:33:42
45,W,01:44:03,03:33:43
31,W,01:44:33,03:33:43
37,M,01:43:12,03:33:43
30,M,01:42:56,03:33:43
30,M,01:38:01,03:33:43
38,M,01:42:32,03:33:43
51,M,01:43:55,03:33:43
53,M,01:40:40,03:33:44
25,W,01:42:46,03:33:44
39,M,01:40:42,03:33:45
29,W,01:40:55,03:33:45
54,M,01:44:43,03:33:45
36,M,01:46:46,03:33:45
41,M,01:45:42,03:33:45
40,M,01:41:00,03:33:45
39,M,01:41:54,03:33:46
42,M,01:39:40,03:33:46
22,M,01:44:03,03:33:47
35,M,01:34:38,03:33:48
42,M,01:40:14,03:33:48
47,M,01:40:45,03:33:49
51,M,01:41:02,03:33:49
38,W,01:44:29,03:33:50
55,M,01:36:36,03:33:51
33,M,01:37:28,03:33:52
34,M,01:38:41,03:33:52
34,W,01:43:52,03:33:52
47,M,01:44:29,03:33:52
39,M,01:28:13,03:33:53
42,M,01:42:12,03:33:53
43,M,01:40:18,03:33:54
42,M,01:43:56,03:33:55
42,M,01:42:46,03:33:55
22,M,01:30:48,03:33:55
25,M,01:36:45,03:33:56
41,M,01:37:57,03:33:56
39,M,01:30:44,03:33:56
45,M,01:38:50,03:33:56
40,M,01:40:55,03:33:57
56,M,01:43:35,03:33:57
40,M,01:44:52,03:33:57
42,W,01:42:01,03:33:58
32,W,01:45:38,03:33:58
45,M,01:42:27,03:33:58
40,W,01:42:16,03:33:58
52,M,01:44:30,03:33:58
28,W,01:38:36,03:33:58
34,W,01:41:02,03:33:58
36,M,01:44:34,03:33:59
31,M,01:43:18,03:33:59
26,M,01:48:07,03:34:00
52,M,01:41:25,03:34:01
35,M,01:39:25,03:34:01
27,M,01:37:08,03:34:02
40,M,01:39:01,03:34:02
57,M,01:42:20,03:34:02
30,W,01:40:31,03:34:03
37,W,01:41:47,03:34:03
29,M,01:43:42,03:34:03
53,M,01:40:34,03:34:04
41,M,01:43:19,03:34:05
32,M,01:42:21,03:34:05
37,M,01:46:51,03:34:06
27,W,01:43:53,03:34:07
41,M,01:44:50,03:34:07
39,W,01:43:24,03:34:08
29,W,01:39:04,03:34:09
30,M,01:42:59,03:34:09
60,M,01:38:20,03:34:09
24,W,01:43:48,03:34:10
33,M,01:43:58,03:34:10
45,M,01:42:25,03:34:10
45,W,01:45:23,03:34:10
31,M,01:36:57,03:34:11
62,M,01:45:01,03:34:11
36,M,01:39:54,03:34:12
37,W,01:44:29,03:34:12
52,M,01:36:24,03:34:12
40,M,01:42:33,03:34:12
34,M,01:43:18,03:34:15
54,M,01:43:11,03:34:15
27,W,01:43:33,03:34:16
32,W,01:31:29,03:34:16
35,M,01:35:51,03:34:16
54,M,01:41:44,03:34:16
46,M,01:42:39,03:34:17
37,M,01:45:01,03:34:17
31,M,01:44:08,03:34:18
46,M,01:41:23,03:34:18
28,M,01:33:18,03:34:18
33,M,01:37:12,03:34:18
37,M,01:43:20,03:34:20
45,M,01:41:20,03:34:20
41,M,01:37:49,03:34:22
36,M,01:45:19,03:34:22
44,W,01:42:32,03:34:22
47,M,01:41:01,03:34:22
26,W,01:41:28,03:34:23
43,M,01:38:59,03:34:23
39,M,01:33:59,03:34:23
30,W,01:39:01,03:34:24
40,W,01:42:25,03:34:25
45,W,01:45:58,03:34:25
28,M,01:38:47,03:34:25
44,M,01:42:06,03:34:25
38,M,01:42:57,03:34:26
36,M,01:44:45,03:34:26
42,M,01:41:50,03:34:27
33,M,01:39:31,03:34:27
47,W,01:45:44,03:34:27
33,M,01:40:49,03:34:27
26,M,01:41:58,03:34:27
44,M,01:45:03,03:34:28
24,W,01:43:07,03:34:28
42,M,01:42:05,03:34:29
42,M,01:41:43,03:34:29
42,M,01:42:18,03:34:29
25,W,01:43:48,03:34:30
36,M,01:43:43,03:34:31
48,M,01:34:55,03:34:31
43,M,01:39:23,03:34:31
33,M,01:43:12,03:34:32
54,M,01:44:29,03:34:32
36,M,01:43:23,03:34:32
43,M,01:42:36,03:34:32
33,W,01:44:13,03:34:32
47,M,01:44:17,03:34:33
33,M,01:40:33,03:34:33
42,W,01:44:38,03:34:34
27,W,01:41:52,03:34:34
25,M,01:39:36,03:34:34
52,M,01:43:36,03:34:36
59,M,01:39:57,03:34:36
31,M,01:46:09,03:34:36
50,M,01:37:37,03:34:37
44,M,01:36:10,03:34:37
54,M,01:43:39,03:34:37
25,M,01:40:51,03:34:38
42,W,01:44:39,03:34:38
37,W,01:44:05,03:34:38
28,M,01:35:05,03:34:38
50,M,01:36:06,03:34:38
47,M,01:44:01,03:34:39
44,M,01:42:41,03:34:39
52,W,01:45:27,03:34:39
43,W,01:42:46,03:34:39
25,M,01:43:26,03:34:40
49,M,01:42:06,03:34:40
53,M,01:38:05,03:34:40
36,M,01:43:41,03:34:42
45,M,01:38:54,03:34:42
44,M,01:34:21,03:34:42
31,M,01:35:07,03:34:44
48,W,01:43:04,03:34:44
41,M,01:33:13,03:34:45
48,M,01:34:14,03:34:45
50,M,01:43:34,03:34:45
44,M,01:41:03,03:34:45
45,M,01:38:35,03:34:45
30,M,01:45:45,03:34:46
29,W,01:44:19,03:34:46
34,W,01:41:03,03:34:46
38,M,01:38:48,03:34:46
26,M,01:39:24,03:34:47
29,M,01:45:30,03:34:47
48,M,01:42:09,03:34:47
42,W,01:40:48,03:34:47
48,M,01:45:11,03:34:47
38,M,01:41:37,03:34:47
46,M,01:41:01,03:34:48
59,M,01:37:45,03:34:48
24,M,01:46:34,03:34:49
28,M,01:40:50,03:34:49
52,W,01:39:43,03:34:49
40,M,01:46:30,03:34:49
24,M,01:31:49,03:34:49
54,M,01:40:36,03:34:50
45,M,01:44:45,03:34:51
37,M,01:46:04,03:34:51
43,M,01:47:42,03:34:52
27,M,01:40:23,03:34:52
30,M,01:44:49,03:34:52
27,M,01:34:27,03:34:53
53,M,01:41:16,03:34:53
35,W,01:45:29,03:34:53
39,M,01:44:27,03:34:53
33,W,01:35:33,03:34:54
52,M,01:44:20,03:34:54
49,M,01:43:19,03:34:54
46,W,01:40:45,03:34:54
29,M,01:40:55,03:34:55
43,M,01:45:00,03:34:55
51,M,01:41:15,03:34:56
29,W,01:42:24,03:34:58
55,M,01:33:47,03:34:58
41,W,01:42:48,03:34:59
30,M,01:39:22,03:34:59
35,W,01:40:49,03:35:00
30,M,01:34:46,03:35:01
23,M,01:39:37,03:35:02
44,M,01:45:06,03:35:02
65,M,01:38:38,03:35:02
32,W,01:44:41,03:35:04
54,M,01:37:44,03:35:04
44,M,01:46:51,03:35:04
41,M,01:42:43,03:35:05
26,M,01:44:31,03:35:05
27,M,01:43:27,03:35:06
42,M,01:41:57,03:35:06
42,M,01:38:30,03:35:07
28,M,01:45:50,03:35:07
30,M,01:38:35,03:35:08
34,M,01:38:39,03:35:09
38,M,01:42:34,03:35:10
52,M,01:46:52,03:35:10
34,M,01:45:11,03:35:10
32,M,01:43:04,03:35:10
24,M,01:38:04,03:35:10
48,M,01:46:16,03:35:11
41,M,01:45:30,03:35:11
43,M,01:44:14,03:35:12
36,M,01:37:39,03:35:12
36,W,01:47:58,03:35:12
47,M,01:40:59,03:35:12
34,M,01:39:29,03:35:13
44,M,01:41:58,03:35:13
49,M,01:43:36,03:35:13
61,M,01:37:09,03:35:14
34,M,01:34:52,03:35:14
35,M,01:36:59,03:35:14
34,M,01:33:11,03:35:15
50,M,01:44:26,03:35:15
41,W,01:44:41,03:35:16
43,W,01:40:32,03:35:16
48,W,01:42:00,03:35:16
31,M,01:33:25,03:35:16
40,M,01:43:00,03:35:16
51,M,01:42:25,03:35:17
35,M,01:41:08,03:35:17
50,M,01:40:25,03:35:18
40,W,01:43:58,03:35:18
33,M,01:38:50,03:35:19
47,M,01:43:25,03:35:19
58,M,01:45:23,03:35:22
41,M,01:45:22,03:35:22
32,M,01:40:37,03:35:22
40,M,01:43:53,03:35:23
51,M,01:42:53,03:35:23
49,M,01:41:57,03:35:23
23,W,01:43:35,03:35:23
42,M,01:42:31,03:35:23
37,M,01:44:54,03:35:24
36,W,01:33:33,03:35:24
45,M,01:45:10,03:35:25
37,M,01:39:48,03:35:25
43,M,01:44:03,03:35:25
31,M,01:39:58,03:35:25
51,M,01:41:59,03:35:25
23,M,01:46:13,03:35:26
30,M,01:41:31,03:35:26
27,M,01:34:33,03:35:26
51,M,01:35:18,03:35:28
30,M,01:40:29,03:35:28
53,M,01:45:46,03:35:29
37,W,01:42:41,03:35:30
37,M,01:35:56,03:35:31
56,M,01:40:37,03:35:32
37,W,01:44:50,03:35:33
35,M,01:42:39,03:35:33
33,M,01:43:09,03:35:33
31,M,01:41:38,03:35:35
33,W,01:44:44,03:35:35
35,M,01:41:26,03:35:35
42,M,01:43:35,03:35:35
43,W,01:43:06,03:35:36
44,M,01:43:31,03:35:36
42,W,01:41:58,03:35:36
32,M,01:44:02,03:35:37
50,W,01:44:50,03:35:37
37,M,01:40:15,03:35:38
33,W,01:44:26,03:35:38
38,M,01:45:02,03:35:38
28,M,01:44:33,03:35:39
49,M,01:40:48,03:35:39
45,M,01:38:47,03:35:40
28,M,01:32:30,03:35:40
32,M,01:40:39,03:35:41
50,W,01:41:05,03:35:41
44,M,01:38:47,03:35:41
37,W,01:42:08,03:35:41
51,M,01:42:41,03:35:42
41,M,01:40:46,03:35:43
51,M,01:41:42,03:35:43
30,M,01:44:21,03:35:43
38,W,01:38:47,03:35:43
39,M,01:38:22,03:35:44
46,M,01:46:14,03:35:44
50,M,01:41:55,03:35:45
45,M,01:46:11,03:35:45
39,M,01:40:06,03:35:45
51,W,01:37:36,03:35:46
43,M,01:40:35,03:35:46
38,M,01:39:17,03:35:46
32,M,01:31:53,03:35:47
28,M,01:37:45,03:35:48
48,M,01:39:20,03:35:48
46,M,01:43:01,03:35:48
28,M,01:41:52,03:35:48
28,M,01:43:26,03:35:48
27,W,01:41:25,03:35:48
34,M,01:40:02,03:35:49
24,W,01:38:13,03:35:49
40,M,01:48:24,03:35:49
50,M,01:35:40,03:35:49
40,M,01:45:31,03:35:50
39,M,01:33:51,03:35:51
37,M,01:36:38,03:35:51
36,M,01:40:39,03:35:52
42,M,01:41:28,03:35:52
49,M,01:43:09,03:35:52
33,W,01:41:40,03:35:52
34,W,01:45:26,03:35:52
44,M,01:46:21,03:35:53
44,M,01:43:31,03:35:54
30,W,01:40:33,03:35:54
33,W,01:45:35,03:35:54
35,M,01:42:03,03:35:55
46,W,01:41:22,03:35:55
27,M,01:43:47,03:35:55
37,M,01:40:49,03:35:57
37,M,01:39:41,03:35:57
38,M,01:30:15,03:35:57
38,W,01:44:18,03:35:58
31,M,01:39:28,03:35:58
37,M,01:41:45,03:35:59
37,M,01:43:19,03:35:59
32,M,01:44:13,03:36:00
40,M,01:40:22,03:36:00
39,W,01:42:49,03:36:00
30,W,01:45:51,03:36:02
49,M,01:31:45,03:36:02
25,M,01:31:23,03:36:03
43,M,01:41:00,03:36:03
26,W,01:43:09,03:36:05
49,M,01:38:09,03:36:05
50,M,01:35:16,03:36:05
43,M,01:41:01,03:36:05
44,W,01:44:29,03:36:06
29,M,01:38:26,03:36:06
50,M,01:39:04,03:36:08
37,M,01:47:56,03:36:08
41,M,01:37:45,03:36:08
43,M,01:39:16,03:36:09
44,W,01:40:50,03:36:10
35,W,01:43:00,03:36:10
30,M,01:38:53,03:36:10
36,M,01:47:10,03:36:10
36,M,01:38:13,03:36:10
44,M,01:39:53,03:36:11
30,W,01:45:03,03:36:11
40,M,01:40:07,03:36:12
49,M,01:37:39,03:36:13
34,W,01:40:06,03:36:14
41,W,01:40:58,03:36:14
58,M,01:48:24,03:36:15
25,M,01:45:51,03:36:15
46,W,01:43:25,03:36:15
42,M,01:42:13,03:36:16
43,M,01:47:48,03:36:16
27,W,01:45:39,03:36:16
41,M,01:33:59,03:36:16
41,W,01:42:30,03:36:17
27,W,01:41:36,03:36:17
30,M,01:44:32,03:36:17
30,M,01:37:34,03:36:18
39,M,01:40:22,03:36:18
39,W,01:41:51,03:36:19
40,M,01:43:07,03:36:19
46,M,01:42:32,03:36:20
35,W,01:42:18,03:36:20
37,M,01:41:04,03:36:20
30,W,01:43:08,03:36:21
30,M,01:49:08,03:36:22
43,M,01:44:40,03:36:22
46,M,01:37:34,03:36:22
43,W,01:38:46,03:36:22
42,M,01:44:33,03:36:22
32,M,01:38:46,03:36:24
58,M,01:45:34,03:36:24
40,M,01:43:33,03:36:24
64,M,01:48:28,03:36:24
42,M,01:44:49,03:36:25
51,M,01:36:57,03:36:25
44,M,01:45:21,03:36:25
38,M,01:36:07,03:36:25
32,W,01:44:33,03:36:26
46,M,01:43:56,03:36:26
27,W,01:37:35,03:36:27
47,M,01:40:23,03:36:28
45,M,01:39:14,03:36:28
38,W,01:46:03,03:36:28
45,M,01:44:04,03:36:29
41,M,01:44:05,03:36:29
28,M,01:44:50,03:36:29
55,M,01:44:55,03:36:29
41,W,01:44:26,03:36:30
46,M,01:41:42,03:36:30
30,M,01:33:06,03:36:30
44,W,01:44:26,03:36:30
31,M,01:41:10,03:36:30
44,M,01:40:35,03:36:30
55,M,01:45:43,03:36:30
41,W,01:42:13,03:36:31
53,M,01:42:52,03:36:31
35,W,01:45:43,03:36:31
33,M,01:44:14,03:36:31
32,W,01:42:36,03:36:31
40,W,01:45:30,03:36:31
40,M,01:45:36,03:36:32
56,M,01:44:32,03:36:32
43,M,01:33:10,03:36:33
40,W,01:41:42,03:36:33
43,M,01:44:02,03:36:34
37,M,01:37:30,03:36:35
52,M,01:41:39,03:36:35
35,M,01:43:54,03:36:36
35,M,01:40:38,03:36:37
37,M,01:41:43,03:36:37
41,M,01:41:15,03:36:37
51,M,01:39:09,03:36:37
25,M,01:39:16,03:36:37
27,W,01:42:33,03:36:37
37,M,01:41:13,03:36:37
51,M,01:47:24,03:36:38
39,M,01:41:42,03:36:38
56,M,01:42:25,03:36:38
31,W,01:36:01,03:36:38
33,M,01:29:42,03:36:40
36,M,01:37:46,03:36:40
38,M,01:41:02,03:36:40
46,M,01:46:09,03:36:40
26,M,01:38:58,03:36:40
40,M,01:46:08,03:36:40
45,M,01:35:27,03:36:41
37,M,01:36:22,03:36:42
47,W,01:41:13,03:36:42
29,M,01:45:12,03:36:42
27,M,01:45:00,03:36:42
49,M,01:41:32,03:36:42
51,M,01:41:50,03:36:42
27,M,01:41:02,03:36:43
28,M,01:45:19,03:36:43
36,M,01:41:12,03:36:44
28,M,01:39:07,03:36:44
41,M,01:37:23,03:36:44
45,M,01:37:09,03:36:44
39,M,01:38:04,03:36:45
39,M,01:42:42,03:36:45
47,M,01:31:41,03:36:45
52,M,01:44:12,03:36:46
42,M,01:42:36,03:36:46
51,M,01:43:11,03:36:46
40,W,01:42:45,03:36:46
41,W,01:43:40,03:36:46
42,M,01:45:56,03:36:48
40,M,01:42:13,03:36:48
45,M,01:40:27,03:36:48
45,M,01:44:27,03:36:48
43,W,01:42:39,03:36:49
41,W,01:44:13,03:36:49
42,M,01:41:56,03:36:49
34,M,01:41:07,03:36:50
24,M,01:36:56,03:36:50
38,M,01:46:39,03:36:50
40,M,01:43:50,03:36:50
39,M,01:37:15,03:36:51
38,W,01:37:50,03:36:51
55,M,01:41:50,03:36:51
42,W,01:44:26,03:36:51
41,M,01:43:05,03:36:51
54,M,01:43:29,03:36:54
39,M,01:29:50,03:36:54
31,W,01:43:31,03:36:54
45,M,01:35:40,03:36:54
48,M,01:36:43,03:36:55
53,M,01:44:49,03:36:55
46,M,01:41:03,03:36:55
32,M,01:40:32,03:36:57
45,M,01:45:25,03:36:57
49,M,01:43:00,03:36:58
43,M,01:44:18,03:36:58
27,M,01:44:36,03:36:59
49,M,01:41:00,03:36:59
39,M,01:45:09,03:37:00
23,W,01:41:32,03:37:00
33,M,01:47:04,03:37:01
42,W,01:44:10,03:37:01
43,M,01:32:39,03:37:01
44,M,01:45:13,03:37:02
49,M,01:43:45,03:37:02
37,M,01:44:31,03:37:02
43,M,01:39:44,03:37:03
38,M,01:36:40,03:37:03
50,M,01:40:07,03:37:03
37,W,01:45:07,03:37:04
48,M,01:45:09,03:37:04
40,M,01:42:02,03:37:04
35,M,01:37:12,03:37:04
41,W,01:45:51,03:37:04
25,M,01:40:50,03:37:05
28,M,01:41:07,03:37:06
41,W,01:45:57,03:37:06
32,M,01:35:04,03:37:06
39,M,01:41:34,03:37:07
39,W,01:42:27,03:37:08
31,M,01:46:57,03:37:08
53,W,01:44:42,03:37:08
32,M,01:42:28,03:37:10
42,M,01:41:29,03:37:10
44,M,01:44:44,03:37:10
28,M,01:47:00,03:37:10
31,M,01:50:43,03:37:10
50,M,01:38:31,03:37:11
43,M,01:44:30,03:37:11
43,M,01:43:01,03:37:12
44,M,01:24:32,03:37:12
26,W,01:43:05,03:37:12
57,M,01:43:52,03:37:12
36,M,01:43:31,03:37:13
26,W,01:45:13,03:37:13
47,M,01:46:26,03:37:14
46,M,01:46:15,03:37:14
45,M,01:44:54,03:37:14
50,M,01:35:45,03:37:15
32,M,01:42:25,03:37:15
27,M,01:43:28,03:37:15
35,M,01:42:36,03:37:16
35,M,01:45:48,03:37:16
41,M,01:40:10,03:37:16
33,M,01:47:17,03:37:16
32,M,01:33:29,03:37:17
39,M,01:43:42,03:37:19
41,W,01:43:29,03:37:19
35,M,01:40:09,03:37:20
26,M,01:38:42,03:37:20
31,M,01:43:37,03:37:20
59,M,01:44:39,03:37:20
35,M,01:42:01,03:37:20
51,M,01:41:52,03:37:21
47,M,01:42:17,03:37:21
36,M,01:37:04,03:37:21
35,M,01:31:53,03:37:21
36,M,01:44:59,03:37:22
28,M,01:34:36,03:37:22
37,M,01:41:43,03:37:23
48,M,01:44:46,03:37:23
29,W,01:40:27,03:37:24
47,W,01:44:40,03:37:24
44,M,01:39:44,03:37:25
51,M,01:41:00,03:37:26
35,M,01:38:30,03:37:27
46,M,01:43:57,03:37:27
41,M,01:43:17,03:37:28
38,W,01:45:11,03:37:28
50,W,01:43:32,03:37:28
46,M,01:37:45,03:37:29
40,M,01:34:14,03:37:29
50,M,01:43:22,03:37:30
41,M,01:49:23,03:37:32
47,M,01:39:01,03:37:32
36,M,01:35:29,03:37:32
42,M,01:36:44,03:37:32
33,M,01:36:40,03:37:32
54,M,01:43:21,03:37:33
43,W,01:38:12,03:37:33
38,M,01:44:18,03:37:34
23,M,01:40:18,03:37:34
47,W,01:43:13,03:37:34
21,M,01:45:12,03:37:35
26,W,01:41:52,03:37:36
54,M,01:42:03,03:37:36
41,M,01:31:03,03:37:36
45,M,01:38:06,03:37:36
32,W,01:41:25,03:37:38
46,W,01:46:19,03:37:38
54,M,01:42:40,03:37:38
30,M,01:42:19,03:37:39
44,M,01:41:55,03:37:39
31,M,01:43:15,03:37:39
39,M,01:41:41,03:37:39
29,W,01:43:39,03:37:40
36,W,01:47:08,03:37:41
38,M,01:36:07,03:37:41
51,M,01:46:41,03:37:42
36,M,01:41:11,03:37:42
38,M,01:37:59,03:37:43
30,W,01:45:00,03:37:43
49,M,01:42:21,03:37:43
44,M,01:43:37,03:37:43
49,M,01:42:46,03:37:43
29,W,01:45:08,03:37:44
30,M,01:44:25,03:37:46
45,W,01:46:31,03:37:46
37,M,01:42:07,03:37:46
31,M,01:32:07,03:37:46
25,W,01:43:52,03:37:46
45,M,01:39:41,03:37:47
41,M,01:36:10,03:37:47
30,W,01:43:20,03:37:47
48,M,01:42:49,03:37:48
40,M,01:39:22,03:37:48
53,M,01:38:19,03:37:48
48,M,01:42:52,03:37:50
26,M,01:47:49,03:37:50
41,M,01:35:57,03:37:50
44,M,01:47:38,03:37:51
56,M,01:44:16,03:37:51
49,M,01:42:07,03:37:51
19,M,01:32:42,03:37:52
27,W,01:46:00,03:37:52
45,W,01:46:03,03:37:52
48,M,01:37:39,03:37:52
28,W,01:48:02,03:37:52
38,M,01:39:34,03:37:52
58,M,01:45:25,03:37:53
